date,country_code,subdivision_code,holiday_name
2022-10-30,NP,,Chhath Parva
2022-10-30,SE,,Sunday
2022-10-31,BF,,Martyrs' Day
2022-10-31,CL,,Reformation Day
2022-10-31,GS,,Environment Day (observed)
2022-10-31,HU,,Day off (substituted from 10/15/2022)
2022-10-31,IE,,October Bank Holiday
2022-10-31,PH,,Additional special (non-working) day
2022-10-31,SI,,Reformation Day
2022-11-01,AD,,All Saints' Day
2022-11-01,AG,,Independence Day
2022-11-01,AT,,All Saints' Day
2022-11-01,BE,,All Saints' Day
2022-11-01,BF,,All Saints' Day
2022-11-01,BI,,All Saints' Day
2022-11-01,BJ,,All Saints' Day
2022-11-01,BL,,All Saints' Day
2022-11-01,BT,,Coronation of His Majesty the King
2022-11-01,CF,,All Saints' Day
2022-11-01,CG,,All Saints' Day
2022-11-01,CI,,All Saints' Day
2022-11-01,CL,,All Saints' Day
2022-11-01,CV,,All Saints' Day
2022-11-01,DZ,,Revolution Day
2022-11-01,ES,,All Saints' Day
2022-11-01,FR,,All Saints' Day
2022-11-01,GA,,All Saints' Day
2022-11-01,GF,,All Saints' Day
2022-11-01,GP,,All Saints' Day
2022-11-01,GT,,All Saints' Day
2022-11-01,HR,,All Saints' Day
2022-11-01,HT,,All Saints' Day
2022-11-01,HU,,All Saints' Day
2022-11-01,IT,,Tutti i Santi
2022-11-01,LI,,All Saints' Day
2022-11-01,LT,,All Saints' Day
2022-11-01,LU,,All Saints' Day
2022-11-01,MC,,All Saints' Day
2022-11-01,MF,,All Saints' Day
2022-11-01,MG,,All Saints' Day
2022-11-01,MQ,,All Saints' Day
2022-11-01,NC,,All Saints' Day
2022-11-01,PE,,All Saints' Day
2022-11-01,PF,,All Saints' Day
2022-11-01,PH,,All Saints' Day
2022-11-01,PL,,All Saints' Day
2022-11-01,PM,,All Saints' Day
2022-11-01,PT,,All Saints' Day
2022-11-01,RE,,All Saints' Day
2022-11-01,SC,,All Saints' Day
2022-11-01,SI,,Day of Remembrance for the Dead
2022-11-01,SK,,All Saints' Day
2022-11-01,SM,,All Saints' Day
2022-11-01,SN,,All Saints' Day
2022-11-01,TD,,All Saints' Day
2022-11-01,TF,,All Saints' Day
2022-11-01,TG,,All Saints' Day
2022-11-01,TL,,All Saints' Day
2022-11-01,VA,,All Saints' Day
2022-11-01,VI,,Liberty Day
2022-11-01,WF,,All Saints' Day
2022-11-01,YT,,All Saints' Day
2022-11-02,AO,,All Souls' Day
2022-11-02,B3,,All Souls' Day
2022-11-02,BO,,All Souls' Day
2022-11-02,BR,,All Souls' Day
2022-11-02,EC,,All Souls' Day
2022-11-02,GU,,All Souls' Day
2022-11-02,HT,,Day of the Dead
2022-11-02,LT,,All Souls' Day
2022-11-02,MU,,Arrival of Indentured Laborers
2022-11-02,SM,,Commemoration of the Dead
2022-11-02,SV,,All Souls' Day
2022-11-02,TL,,All Souls' Day
2022-11-02,VA,,All Souls' Day
2022-11-03,DM,,Independence Day
2022-11-03,EC,,Independence of Cuenca
2022-11-03,FM,,Independence Day
2022-11-03,JP,,Culture Day
2022-11-03,LR,,Thanksgiving Day
2022-11-03,MV,,Victory Day
2022-11-03,PA,,Separation Day
2022-11-04,DM,,National Day of Community Service
2022-11-04,EC,,All Souls' Day (observed); Independence of Cuenca (observed)
2022-11-04,MP,,Citizenship Day
2022-11-04,RU,,Unity Day
2022-11-05,AX,,All Saints' Day
2022-11-05,FI,,All Saints' Day
2022-11-05,PA,,Colon Day
2022-11-05,SE,,All Saints' Day
2022-11-06,DO,,Constitution Day
2022-11-06,MA,,Green March
2022-11-06,SE,,Sunday
2022-11-06,TJ,,Constitution Day
2022-11-07,AZ,,Day off (substituted from 11/05/2022)
2022-11-07,BY,,October Revolution Day
2022-11-07,CO,,All Saints' Day (observed)
2022-11-07,KG,,Days of History and Commemoration of Ancestors
2022-11-07,KH,,Water Festival
2022-11-07,LK,,Il Full Moon Poya Day
2022-11-07,MM,,Full Moon Day of Tazaungmon
2022-11-07,TO,,Constitution Day (observed)
2022-11-08,AZ,,Victory Day
2022-11-08,IN,,Guru Nanak Jayanti
2022-11-08,KG,,Days of History and Commemoration of Ancestors
2022-11-08,KH,,Water Festival
2022-11-08,MP,,Election Day
2022-11-09,AZ,,National Flag Day
2022-11-09,KH,,National Independence Day; Water Festival
2022-11-09,PK,,Iqbal Day
2022-11-10,PA,,Los Santos Uprising Day
2022-11-11,AO,,National Independence Day
2022-11-11,AS,,Veterans Day
2022-11-11,BE,,Armistice Day
2022-11-11,BL,,Armistice Day
2022-11-11,BM,,Remembrance Day
2022-11-11,BT,,Birth Anniversary of the 4th Druk Gyalpo - Constitution Day
2022-11-11,FM,,FSM Veterans of Foreign Wars Day
2022-11-11,FR,,Armistice Day
2022-11-11,GF,,Armistice Day
2022-11-11,GP,,Armistice Day
2022-11-11,GU,,Veterans Day
2022-11-11,MF,,Armistice Day
2022-11-11,MP,,Veterans Day
2022-11-11,MQ,,Armistice Day
2022-11-11,MV,,Republic Day
2022-11-11,NC,,Armistice Day
2022-11-11,PF,,Armistice Day
2022-11-11,PL,,National Independence Day
2022-11-11,PM,,Armistice Day
2022-11-11,PR,,Veterans Day
2022-11-11,RE,,Armistice Day
2022-11-11,RS,,Armistice Day
2022-11-11,SX,,Sint Maarten Day
2022-11-11,TF,,Armistice Day
2022-11-11,UM,,Veterans Day
2022-11-11,US,,Veterans Day
2022-11-11,VI,,Veterans Day
2022-11-11,WF,,Armistice Day
2022-11-11,YT,,Armistice Day
2022-11-12,KM,,Maore Day
2022-11-12,TL,,National Youth Day
2022-11-13,ME,,Njegos Day
2022-11-13,SE,,Sunday
2022-11-14,CO,,Independence of Cartagena (observed)
2022-11-14,FK,,King's Birthday
2022-11-14,KY,,Remembrance Day
2022-11-14,ME,,Njegos Day (observed)
2022-11-14,TV,,Heir to the Throne's Birthday
2022-11-15,B3,,Republic Proclamation Day
2022-11-15,BR,,Republic Proclamation Day
2022-11-15,BT,,Descending Day of Lord Buddha
2022-11-15,CI,,National Peace Day
2022-11-15,PS,,Independence Day
2022-11-16,KP,,Mother's Day
2022-11-17,CZ,,Struggle for Freedom and Democracy Day and International Students' Day
2022-11-17,MH,,President's Day
2022-11-17,MM,,National Day
2022-11-17,SK,,Struggle for Freedom and Democracy Day
2022-11-18,HR,,Remembrance Day
2022-11-18,HT,,Armed Forces Day; Commemoration of the Battle of Vertieres
